p	512	8192
a	320	112	80
a	320	113	73
a	320	128	43
a	320	129	11
a	320	130	3
a	320	131	89
a	320	135	99
a	320	136	59
a	320	137	23
a	320	138	90
a	320	144	42
a	320	147	10
a	320	152	14
a	320	179	2
a	320	193	93
a	320	195	18
a	320	201	54
a	320	208	11
a	320	210	88
a	320	256	68
a	320	257	23
a	320	258	49
a	320	259	33
a	320	261	17
a	320	264	67
a	320	265	1
a	320	271	41
a	320	272	82
a	320	273	63
a	320	281	83
a	320	288	57
a	320	289	55
a	320	290	33
a	320	330	23
a	320	339	46
a	320	352	94
a	320	355	80
a	320	384	92
a	320	386	32
a	320	402	56
a	320	416	39
a	320	417	29
a	320	448	73
a	321	0	28
a	321	1	86
a	321	2	72
a	321	3	12
a	321	5	63
a	321	6	81
a	321	9	20
a	321	16	28
a	321	20	4
a	321	22	54
a	321	24	85
a	321	26	7
a	321	33	25
a	321	58	69
a	321	64	79
a	321	66	19
a	321	80	30
a	321	81	34
a	321	128	83
a	321	135	72
a	321	138	80
a	321	143	71
a	321	180	84
a	321	200	85
a	321	256	44
a	321	258	35
a	321	266	50
a	321	267	91
a	321	328	1
a	321	329	10
a	321	348	28
a	321	384	59
a	321	385	36
a	322	0	90
a	322	1	32
a	322	2	67
a	322	3	39
a	322	5	9
a	322	6	59
a	322	8	25
a	322	10	39
a	322	12	12
a	322	16	29
a	322	17	36
a	322	19	61
a	322	22	67
a	322	32	61
a	322	44	35
a	322	64	15
a	322	65	78
a	322	72	84
a	322	76	57
a	322	81	19
a	322	82	3
a	322	128	20
a	322	129	21
a	322	133	2
a	322	134	41
a	322	137	5
a	322	167	11
a	322	204	6
a	322	256	57
a	322	257	59
a	322	258	43
a	322	264	60
a	322	274	7
a	322	275	37
a	322	295	74
a	322	297	24
a	322	324	55
a	322	328	29
a	322	384	30
a	322	385	81
a	322	394	4
a	322	395	80
a	322	400	33
a	322	408	98
a	322	409	41
a	322	448	72
a	323	0	37
a	323	1	13
a	323	42	90
a	323	48	92
a	323	65	30
a	323	129	93
a	323	160	25
a	323	344	38
a	323	385	61
a	323	392	6
a	323	416	74
a	324	0	86
a	324	1	92
a	324	2	4
a	324	4	84
a	324	5	35
a	324	6	81
a	324	8	62
a	324	10	49
a	324	11	72
a	324	12	8
a	324	13	15
a	324	16	59
a	324	19	41
a	324	32	3
a	324	64	66
a	324	72	7
a	324	99	34
a	324	100	48
a	324	104	18
a	324	128	87
a	324	131	11
a	324	257	21
a	324	258	32
a	324	268	35
a	324	272	32
a	324	274	95
a	324	288	72
a	324	291	85
a	324	292	51
a	324	320	21
a	324	389	26
a	324	391	46
a	324	395	52
a	325	0	26
a	325	4	69
a	325	9	46
a	325	11	8
a	325	80	74
a	325	102	96
a	325	137	99
a	325	340	77
a	325	400	72
a	326	1	89
a	326	2	45
a	326	9	44
a	326	10	52
a	326	21	98
a	326	30	70
a	326	49	40
a	326	76	52
a	326	85	94
a	326	169	20
a	326	256	19
a	326	260	60
a	326	268	48
a	326	269	49
a	326	273	27
a	326	320	54
a	326	344	42
a	326	388	19
a	327	80	78
a	327	132	34
a	327	258	33
a	327	334	72
a	328	0	45
a	328	1	70
a	328	2	62
a	328	3	89
a	328	9	5
a	328	10	65
a	328	11	56
a	328	12	47
a	328	16	15
a	328	17	69
a	328	19	73
a	328	22	25
a	328	25	98
a	328	32	30
a	328	35	82
a	328	40	42
a	328	49	38
a	328	56	49
a	328	58	11
a	328	64	82
a	328	65	75
a	328	66	69
a	328	73	1
a	328	74	4
a	328	81	51
a	328	82	37
a	328	98	70
a	328	128	47
a	328	129	16
a	328	130	71
a	328	131	94
a	328	148	37
a	328	162	1
a	328	202	39
a	328	256	28
a	328	257	43
a	328	258	27
a	328	261	78
a	328	264	97
a	328	266	15
a	328	270	75
a	328	272	24
a	328	283	42
a	328	288	62
a	328	290	98
a	328	320	68
a	328	322	84
a	328	323	10
a	328	324	95
a	328	392	36
a	328	394	67
a	328	416	27
a	328	425	100
a	328	449	13
a	329	0	95
a	329	1	76
a	329	3	36
a	329	4	71
a	329	8	39
a	329	16	8
a	329	19	1
a	329	24	20
a	329	65	79
a	329	217	66
a	329	256	49
a	329	320	77
a	329	326	57
a	329	384	57
a	329	452	81
a	330	0	14
a	330	1	38
a	330	2	28
a	330	3	68
a	330	4	27
a	330	8	22
a	330	9	41
a	330	12	53
a	330	16	71
a	330	17	37
a	330	26	97
a	330	32	32
a	330	40	72
a	330	68	47
a	330	96	64
a	330	257	90
a	330	260	62
a	330	261	35
a	330	264	9
a	330	269	7
a	330	272	41
a	330	282	83
a	330	296	67
a	330	320	40
a	330	325	9
a	330	344	87
a	331	0	45
a	331	1	5
a	331	16	25
a	331	129	23
a	331	136	3
a	331	257	84
a	331	320	52
a	332	0	37
a	332	2	18
a	332	3	98
a	332	8	62
a	332	9	20
a	332	12	34
a	332	21	74
a	332	24	93
a	332	36	10
a	332	50	62
a	332	88	28
a	332	258	41
a	332	259	48
a	332	275	92
a	332	296	12
a	332	320	38
a	332	405	59
a	332	457	82
a	333	16	79
a	333	134	94
a	333	258	17
a	333	442	68
a	334	0	49
a	334	33	83
a	334	65	18
a	334	139	38
a	334	160	44
a	334	288	82
a	334	385	48
a	335	300	69
a	336	0	23
a	336	2	48
a	336	4	13
a	336	8	49
a	336	9	91
a	336	10	71
a	336	12	24
a	336	19	29
a	336	42	14
a	336	49	100
a	336	80	33
a	336	81	2
a	336	90	88
a	336	101	28
a	336	128	53
a	336	136	93
a	336	139	79
a	336	203	1
a	336	256	1
a	336	257	16
a	336	258	58
a	336	265	74
a	336	281	37
a	336	320	79
a	337	0	21
a	337	2	61
a	337	8	36
a	337	10	11
a	337	19	99
a	337	80	44
a	337	131	6
a	337	321	98
a	337	386	63
a	338	0	74
a	338	1	50
a	338	5	92
a	338	8	65
a	338	25	32
a	338	32	74
a	338	41	6
a	338	47	36
a	338	64	68
a	338	144	71
a	338	256	49
a	338	328	4
a	339	0	40
a	339	33	21
a	339	69	1
a	340	1	70
a	340	10	61
a	340	21	63
a	340	73	63
a	340	131	5
a	340	185	18
a	340	260	55
a	340	266	88
a	341	1	20
a	341	17	40
a	342	135	37
a	342	256	94
a	342	257	25
a	344	0	68
a	344	1	16
a	344	2	88
a	344	17	8
a	344	32	7
a	344	34	32
a	344	65	53
a	344	134	92
a	344	138	44
a	344	257	54
a	344	262	25
a	344	289	73
a	344	320	47
a	345	17	21
a	345	18	7
a	345	129	95
a	346	0	49
a	346	73	34
a	346	182	10
a	347	256	46
a	347	403	36
a	348	1	47
a	350	1	15
a	350	18	74
a	352	0	24
a	352	1	35
a	352	2	66
a	352	3	49
a	352	4	31
a	352	10	85
a	352	16	29
a	352	17	3
a	352	21	73
a	352	32	50
a	352	34	85
a	352	35	33
a	352	36	42
a	352	37	75
a	352	41	38
a	352	64	73
a	352	66	72
a	352	67	4
a	352	99	5
a	352	129	1
a	352	256	7
a	352	258	10
a	352	275	12
a	352	288	38
a	352	307	88
a	352	399	51
a	352	466	90
a	353	0	70
a	353	32	58
a	353	34	15
a	353	40	99
a	353	53	41
a	353	257	55
a	353	274	53
a	354	0	42
a	354	3	57
a	354	15	22
a	354	16	8
a	354	33	18
a	354	56	68
a	354	89	3
a	354	97	55
a	354	104	26
a	354	128	59
a	354	160	80
a	354	256	64
a	354	320	96
a	355	8	64
a	355	40	70
a	355	156	40
a	356	0	15
a	356	8	3
a	356	49	56
a	356	92	33
a	356	256	7
a	356	258	28
a	356	272	15
a	356	353	84
a	358	5	74
a	358	8	15
a	358	9	33
a	358	33	37
a	358	128	77
a	358	293	10
a	359	41	96
a	359	264	1
a	360	0	60
a	360	11	27
a	360	13	45
a	360	34	98
a	360	41	41
a	360	99	17
a	360	120	70
a	360	130	5
a	360	171	98
a	360	266	77
a	360	273	36
a	360	290	77
a	360	305	39
a	362	3	76
a	362	12	60
a	362	73	30
a	362	256	43
a	362	275	35
a	362	323	48
a	363	272	84
a	364	1	5
a	364	35	26
a	364	136	57
a	364	305	89
a	365	332	41
a	366	256	93
a	368	49	19
a	368	328	40
a	369	259	51
a	370	256	35
a	370	304	33
a	371	416	23
a	372	8	20
a	372	30	56
a	372	342	77
a	374	72	52
a	376	4	44
a	376	56	2
a	378	12	7
a	380	9	79
a	384	0	47
a	384	1	88
a	384	2	2
a	384	3	63
a	384	5	54
a	384	6	14
a	384	7	22
a	384	8	58
a	384	9	1
a	384	10	95
a	384	11	85
a	384	15	22
a	384	16	86
a	384	19	75
a	384	32	59
a	384	35	10
a	384	37	29
a	384	40	23
a	384	51	11
a	384	56	88
a	384	59	22
a	384	64	35
a	384	65	9
a	384	66	8
a	384	68	42
a	384	69	76
a	384	72	41
a	384	74	24
a	384	96	78
a	384	128	30
a	384	129	13
a	384	130	45
a	384	131	31
a	384	132	31
a	384	134	50
a	384	137	98
a	384	138	95
a	384	139	37
a	384	140	99
a	384	144	21
a	384	145	16
a	384	146	52
a	384	147	78
a	384	152	71
a	384	167	70
a	384	170	84
a	384	184	3
a	384	192	67
a	384	194	24
a	384	196	2
a	384	200	54
a	384	202	9
a	384	208	66
a	384	210	48
a	384	222	96
a	384	256	30
a	384	257	65
a	384	258	94
a	384	259	69
a	384	264	39
a	384	266	26
a	384	267	2
a	384	272	81
a	384	273	15
a	384	274	32
a	384	280	55
a	384	281	29
a	384	283	31
a	384	320	52
a	384	322	66
a	384	328	27
a	384	339	1
a	384	352	38
a	384	358	89
a	384	372	16
a	384	385	87
a	384	386	9
a	384	387	44
a	384	388	60
a	384	392	36
a	384	395	67
a	384	401	61
a	384	449	3
a	384	451	31
a	384	458	22
a	384	498	39
a	385	0	31
a	385	1	10
a	385	2	47
a	385	3	62
a	385	4	42
a	385	8	90
a	385	16	13
a	385	18	41
a	385	19	30
a	385	25	90
a	385	31	52
a	385	32	80
a	385	33	66
a	385	80	68
a	385	83	54
a	385	98	76
a	385	104	70
a	385	128	27
a	385	130	33
a	385	131	88
a	385	137	66
a	385	225	94
a	385	256	95
a	385	257	76
a	385	266	98
a	385	268	69
a	385	292	86
a	385	320	77
a	385	322	90
a	385	336	46
a	385	344	72
a	386	0	27
a	386	1	9
a	386	2	89
a	386	3	98
a	386	4	1
a	386	5	15
a	386	10	95
a	386	12	31
a	386	18	96
a	386	64	76
a	386	65	44
a	386	72	43
a	386	73	1
a	386	81	65
a	386	128	87
a	386	129	65
a	386	144	32
a	386	160	57
a	386	192	80
a	386	193	26
a	386	256	77
a	386	259	40
a	386	261	80
a	386	264	55
a	386	265	24
a	386	272	14
a	386	313	70
a	386	321	97
a	386	323	65
a	386	324	59
a	386	328	14
a	386	338	62
a	386	384	24
a	386	401	86
a	386	406	49
a	386	410	87
a	386	449	75
a	387	0	24
a	387	7	76
a	387	10	76
a	387	66	38
a	387	80	95
a	387	128	74
a	387	129	83
a	387	195	22
a	387	258	79
a	387	390	63
a	387	400	52
a	387	401	57
a	388	0	7
a	388	1	86
a	388	2	25
a	388	8	89
a	388	9	62
a	388	11	65
a	388	17	86
a	388	32	19
a	388	37	31
a	388	59	60
a	388	64	99
a	388	65	50
a	388	68	67
a	388	95	59
a	388	98	81
a	388	128	68
a	388	129	15
a	388	131	96
a	388	134	61
a	388	136	55
a	388	137	46
a	388	142	88
a	388	153	79
a	388	154	28
a	388	160	60
a	388	187	92
a	388	192	30
a	388	193	21
a	388	194	67
a	388	197	35
a	388	202	85
a	388	205	100
a	388	216	36
a	388	227	55
a	388	256	89
a	388	257	100
a	388	273	1
a	388	279	1
a	388	297	88
a	388	308	54
a	388	325	70
a	388	362	73
a	388	384	46
a	388	386	59
a	388	449	13
a	389	129	37
a	389	146	49
a	389	148	49
a	389	258	43
a	389	290	13
a	389	328	62
a	390	0	18
a	390	1	8
a	390	8	14
a	390	16	9
a	390	67	22
a	390	71	70
a	390	76	55
a	390	82	98
a	390	128	79
a	390	130	69
a	390	204	77
a	390	256	38
a	390	262	33
a	390	397	57
a	390	405	14
a	390	440	100
a	390	466	89
a	392	0	4
a	392	1	40
a	392	2	33
a	392	3	76
a	392	4	9
a	392	5	91
a	392	8	12
a	392	10	65
a	392	17	78
a	392	18	4
a	392	24	58
a	392	32	83
a	392	35	10
a	392	36	67
a	392	43	12
a	392	60	84
a	392	64	10
a	392	65	40
a	392	66	71
a	392	80	27
a	392	85	85
a	392	104	73
a	392	128	53
a	392	129	23
a	392	131	69
a	392	133	60
a	392	144	20
a	392	146	15
a	392	192	40
a	392	201	2
a	392	204	60
a	392	256	80
a	392	257	95
a	392	264	67
a	392	266	24
a	392	272	58
a	392	277	58
a	392	293	16
a	392	320	90
a	392	322	48
a	392	331	17
a	392	384	49
a	392	385	35
a	392	400	79
a	392	417	21
a	392	419	8
a	392	454	56
a	393	0	44
a	393	2	69
a	393	3	49
a	393	10	6
a	393	19	11
a	393	32	62
a	393	40	36
a	393	64	84
a	393	128	50
a	393	130	32
a	393	134	56
a	393	136	11
a	393	170	35
a	393	259	56
a	393	267	45
a	394	0	22
a	394	1	3
a	394	8	11
a	394	24	64
a	394	64	75
a	394	72	95
a	394	80	21
a	394	128	62
a	394	129	91
a	394	145	91
a	394	256	98
a	394	260	90
a	394	296	13
a	394	313	69
a	394	320	7
a	394	328	99
a	394	385	90
a	394	388	66
a	394	416	40
a	395	1	57
a	395	128	93
a	396	0	67
a	396	1	52
a	396	2	83
a	396	9	94
a	396	33	67
a	396	68	29
a	396	128	33
a	396	144	27
a	396	192	68
a	396	234	62
a	396	257	82
a	396	273	94
a	396	330	28
a	396	399	99
a	397	64	13
a	397	128	28
a	397	168	8
a	397	477	60
a	398	0	91
a	398	3	53
a	398	4	87
a	398	128	69
a	398	149	80
a	398	322	25
a	398	408	40
a	398	456	92
a	400	0	56
a	400	2	66
a	400	10	55
a	400	16	95
a	400	17	44
a	400	33	11
a	400	34	43
a	400	54	67
a	400	66	1
a	400	72	45
a	400	131	20
a	400	224	81
a	400	258	27
a	400	320	56
a	400	322	15
a	400	337	84
a	400	384	1
a	401	276	36
a	402	10	31
a	402	16	19
a	402	69	28
a	402	338	68
a	404	10	9
a	404	160	37
a	405	140	53
a	405	161	90
a	408	1	3
a	408	3	87
a	408	8	72
a	408	9	77
a	408	17	4
a	408	26	32
a	408	33	39
a	408	40	20
a	408	257	63
a	408	259	82
a	408	273	26
a	409	132	79
a	410	1	78
a	410	8	80
a	410	15	32
a	412	0	15
a	412	25	29
a	412	28	51
a	412	34	6
a	412	68	17
a	412	136	68
a	414	19	5
a	416	0	38
a	416	1	59
a	416	6	65
a	416	9	8
a	416	11	23
a	416	41	47
a	416	66	97
a	416	67	71
a	416	98	75
a	416	128	12
a	416	129	48
a	416	144	87
a	416	160	49
a	416	193	73
a	416	228	67
a	416	256	8
a	416	260	96
a	416	262	75
a	416	288	73
a	416	289	94
a	416	306	79
a	416	388	18
a	416	393	69
a	416	418	26
a	417	0	91
a	417	11	5
a	417	32	56
a	417	33	79
a	417	147	2
a	418	2	71
a	418	256	6
a	419	32	42
a	420	0	81
a	420	2	1
a	420	43	21
a	420	144	13
a	420	322	8
a	421	32	52
a	421	129	65
a	421	162	15
a	422	64	1
a	422	104	77
a	422	265	69
a	422	289	85
a	424	2	58
a	424	34	27
a	424	40	18
a	424	65	31
a	424	67	19
a	424	69	8
a	424	128	86
a	424	192	2
a	424	257	51
a	424	271	16
a	424	332	36
a	424	384	69
a	425	50	50
a	425	160	31
a	426	0	2
a	426	16	21
a	426	32	47
a	426	141	46
a	426	261	37
a	426	289	98
a	426	320	30
a	426	457	44
a	427	128	100
a	428	40	30
a	428	274	97
a	428	305	45
a	429	62	28
a	430	129	8
a	432	9	91
a	432	18	62
a	432	32	87
a	432	66	5
a	432	144	17
a	434	157	49
a	434	224	80
a	436	0	74
a	448	1	84
a	448	3	16
a	448	7	1
a	448	8	91
a	448	9	18
a	448	10	69
a	448	13	58
a	448	14	33
a	448	16	24
a	448	18	1
a	448	19	78
a	448	26	74
a	448	32	41
a	448	36	74
a	448	40	58
a	448	64	45
a	448	65	37
a	448	68	29
a	448	70	74
a	448	75	64
a	448	83	97
a	448	128	52
a	448	129	27
a	448	130	58
a	448	131	52
a	448	136	66
a	448	146	66
a	448	152	84
a	448	157	37
a	448	161	92
a	448	192	59
a	448	195	35
a	448	210	51
a	448	240	12
a	448	256	31
a	448	257	83
a	448	258	57
a	448	260	73
a	448	261	35
a	448	266	39
a	448	268	83
a	448	274	38
a	448	276	97
a	448	282	45
a	448	283	44
a	448	323	22
a	448	384	21
a	448	388	79
a	448	400	3
a	448	408	16
a	448	433	90
a	448	451	30
a	449	1	19
a	449	16	38
a	449	24	25
a	449	32	66
a	449	72	46
a	449	73	75
a	449	80	9
a	449	128	74
a	449	129	33
a	449	168	76
a	449	256	87
a	449	258	77
a	450	0	29
a	450	1	3
a	450	34	92
a	450	48	88
a	450	65	42
a	450	104	27
a	450	128	28
a	450	144	98
a	450	256	7
a	450	257	56
a	450	258	18
a	450	264	59
a	450	272	89
a	450	277	64
a	450	296	5
a	451	32	93
a	451	74	6
a	452	0	16
a	452	2	37
a	452	4	56
a	452	11	69
a	452	90	71
a	452	128	11
a	452	136	58
a	452	137	77
a	452	192	27
a	452	256	61
a	452	260	97
a	453	1	51
a	453	200	21
a	454	1	53
a	454	2	53
a	454	4	36
a	454	5	8
a	454	8	43
a	454	128	90
a	454	200	46
a	454	384	1
a	455	0	53
a	455	16	23
a	455	136	26
a	456	0	85
a	456	6	39
a	456	19	46
a	456	20	66
a	456	32	38
a	456	49	43
a	456	65	6
a	456	128	47
a	456	130	62
a	456	132	10
a	456	137	15
a	456	139	90
a	456	140	22
a	456	146	28
a	456	149	92
a	456	176	67
a	456	230	79
a	456	259	37
a	456	279	27
a	456	296	66
a	456	321	55
a	456	342	73
a	456	384	85
a	456	394	81
a	456	449	2
a	457	33	49
a	457	56	47
a	457	320	78
a	457	480	1
a	458	2	17
a	458	10	49
a	458	76	89
a	458	80	74
a	458	133	96
a	458	136	16
a	458	212	73
a	458	256	25
a	458	384	63
a	458	404	2
a	460	4	39
a	460	12	7
a	460	13	78
a	460	19	57
a	460	256	86
a	460	258	33
a	460	424	81
a	461	6	20
a	461	130	21
a	462	9	11
a	462	129	98
a	462	134	79
a	462	416	22
a	463	288	41
a	464	5	82
a	464	43	16
a	464	66	53
a	464	130	82
a	464	163	49
a	464	256	69
a	464	288	40
a	464	296	36
a	464	321	17
a	464	400	8
a	465	400	92
a	466	2	31
a	466	384	70
a	466	409	93
a	467	0	100
a	468	0	69
a	472	2	80
a	472	263	22
a	474	64	8
a	480	16	21
a	480	28	17
a	480	130	81
a	480	131	61
a	480	134	46
a	480	290	62
a	481	0	53
a	481	128	59
a	481	384	51
a	482	49	7
a	482	256	14
a	482	291	27
a	483	136	77
a	484	0	9
a	485	168	54
a	486	9	18
a	488	5	96
a	488	136	91
a	488	288	72
a	489	432	74
a	490	73	17
a	490	129	8
a	492	4	60
a	492	18	11
a	492	160	11
a	494	328	13
a	496	37	7
a	496	66	73
a	496	80	90
