p	2048	32768
a	4	88	43
a	4	90	22
a	4	97	86
a	4	98	19
a	4	103	13
a	4	105	43
a	4	112	39
a	4	117	36
a	4	128	52
a	4	129	16
a	4	130	96
a	4	131	60
a	4	132	3
a	4	133	81
a	4	136	5
a	4	137	49
a	4	141	55
a	4	142	75
a	4	150	8
a	4	160	96
a	4	173	9
a	4	256	53
a	4	258	35
a	4	259	8
a	4	260	51
a	4	261	3
a	4	262	98
a	4	264	57
a	4	265	47
a	4	266	34
a	4	268	4
a	4	270	35
a	4	272	70
a	4	275	40
a	4	276	84
a	4	278	94
a	4	281	97
a	4	288	85
a	4	290	74
a	4	292	5
a	4	293	12
a	4	296	14
a	4	297	99
a	4	298	65
a	4	304	48
a	4	320	65
a	4	321	25
a	4	322	69
a	4	324	11
a	4	325	81
a	4	330	11
a	4	334	81
a	4	337	81
a	4	358	87
a	4	384	20
a	4	385	71
a	4	388	65
a	4	389	2
a	4	390	78
a	4	400	28
a	4	419	8
a	4	426	27
a	4	437	84
a	4	450	50
a	4	451	58
a	4	455	68
a	4	458	8
a	4	512	21
a	4	514	19
a	4	515	34
a	4	516	27
a	4	517	60
a	4	518	15
a	4	520	48
a	4	521	70
a	4	523	54
a	4	524	41
a	4	529	30
a	4	532	22
a	4	542	61
a	4	544	87
a	4	545	66
a	4	547	70
a	4	549	98
a	4	551	75
a	4	553	53
a	4	554	47
a	4	558	29
a	4	576	26
a	4	586	1
a	4	588	92
a	4	613	23
a	4	640	54
a	4	641	6
a	4	643	56
a	4	674	37
a	4	738	94
a	4	768	67
a	4	769	37
a	4	776	14
a	4	803	62
a	4	928	94
a	4	1024	10
a	4	1025	97
a	4	1026	64
a	4	1027	67
a	4	1028	83
a	4	1029	48
a	4	1031	93
a	4	1032	68
a	4	1033	15
a	4	1034	61
a	4	1036	93
a	4	1037	24
a	4	1038	82
a	4	1039	47
a	4	1041	22
a	4	1043	86
a	4	1044	36
a	4	1047	52
a	4	1048	42
a	4	1051	73
a	4	1052	18
a	4	1056	36
a	4	1057	22
a	4	1058	10
a	4	1059	28
a	4	1060	59
a	4	1061	74
a	4	1063	40
a	4	1064	18
a	4	1065	55
a	4	1067	3
a	4	1068	34
a	4	1072	47
a	4	1076	32
a	4	1080	36
a	4	1086	97
a	4	1087	83
a	4	1088	14
a	4	1089	72
a	4	1090	100
a	4	1091	100
a	4	1093	97
a	4	1094	11
a	4	1095	34
a	4	1096	47
a	4	1097	30
a	4	1098	75
a	4	1099	83
a	4	1100	52
a	4	1104	68
a	4	1105	60
a	4	1107	65
a	4	1120	63
a	4	1121	32
a	4	1122	79
a	4	1123	8
a	4	1124	92
a	4	1126	70
a	4	1128	3
a	4	1129	3
a	4	1130	33
a	4	1138	65
a	4	1152	6
a	4	1153	81
a	4	1154	47
a	4	1161	1
a	4	1164	15
a	4	1166	12
a	4	1176	78
a	4	1185	18
a	4	1187	71
a	4	1192	5
a	4	1193	97
a	4	1195	44
a	4	1199	97
a	4	1217	49
a	4	1220	26
a	4	1222	49
a	4	1224	77
a	4	1252	70
a	4	1280	9
a	4	1281	23
a	4	1282	1
a	4	1283	9
a	4	1284	3
a	4	1285	79
a	4	1287	79
a	4	1288	58
a	4	1289	88
a	4	1292	40
a	4	1293	57
a	4	1297	80
a	4	1301	25
a	4	1308	100
a	4	1312	94
a	4	1313	24
a	4	1320	64
a	4	1328	27
a	4	1344	60
a	4	1346	28
a	4	1352	9
a	4	1354	62
a	4	1365	42
a	4	1376	92
a	4	1380	66
a	4	1426	35
a	4	1536	16
a	4	1537	3
a	4	1540	45
a	4	1541	50
a	4	1544	65
a	4	1546	34
a	4	1553	72
a	4	1554	47
a	4	1563	92
a	4	1564	73
a	4	1568	78
a	4	1573	48
a	4	1576	98
a	4	1577	19
a	4	1581	4
a	4	1582	26
a	4	1588	87
a	4	1589	12
a	4	1590	6
a	4	1592	51
a	4	1600	15
a	4	1601	81
a	4	1608	71
a	4	1638	84
a	4	1664	35
a	4	1666	7
a	4	1668	14
a	4	1723	20
a	4	1729	88
a	4	1824	100
a	4	1826	91
a	4	1832	22
a	4	1856	7
a	4	1888	3
a	4	1896	66
a	4	1922	39
a	4	1960	30
a	5	0	56
a	5	1	90
a	5	2	61
a	5	3	6
a	5	4	46
a	5	6	60
a	5	7	81
a	5	8	73
a	5	9	40
a	5	10	80
a	5	14	8
a	5	15	86
a	5	18	14
a	5	20	52
a	5	26	84
a	5	32	6
a	5	33	30
a	5	34	57
a	5	36	34
a	5	37	81
a	5	40	23
a	5	45	35
a	5	48	33
a	5	50	10
a	5	58	25
a	5	64	1
a	5	65	41
a	5	66	15
a	5	67	41
a	5	68	15
a	5	72	32
a	5	74	89
a	5	75	14
a	5	76	21
a	5	78	37
a	5	79	82
a	5	93	87
a	5	96	21
a	5	98	88
a	5	108	32
a	5	128	3
a	5	130	69
a	5	134	82
a	5	139	85
a	5	140	15
a	5	144	3
a	5	153	61
a	5	168	95
a	5	170	15
a	5	184	24
a	5	256	26
a	5	257	78
a	5	258	28
a	5	264	38
a	5	266	12
a	5	272	27
a	5	280	95
a	5	292	70
a	5	296	52
a	5	297	60
a	5	330	82
a	5	332	82
a	5	344	47
a	5	386	49
a	5	388	11
a	5	420	47
a	5	424	31
a	5	430	73
a	5	474	5
a	5	512	97
a	5	514	82
a	5	516	90
a	5	518	15
a	5	520	5
a	5	521	99
a	5	524	25
a	5	532	86
a	5	544	3
a	5	552	87
a	5	581	1
a	5	582	34
a	5	584	58
a	5	634	27
a	5	642	13
a	5	652	48
a	5	768	65
a	5	786	43
a	5	832	88
a	5	842	99
a	5	870	63
a	5	1024	62
a	5	1026	1
a	5	1027	5
a	5	1028	93
a	5	1029	71
a	5	1030	40
a	5	1032	79
a	5	1033	59
a	5	1034	23
a	5	1036	3
a	5	1037	83
a	5	1040	92
a	5	1042	47
a	5	1056	88
a	5	1058	76
a	5	1060	41
a	5	1062	29
a	5	1064	86
a	5	1066	43
a	5	1076	25
a	5	1087	66
a	5	1088	33
a	5	1090	53
a	5	1092	94
a	5	1099	27
a	5	1100	47
a	5	1126	93
a	5	1142	15
a	5	1152	8
a	5	1156	93
a	5	1157	20
a	5	1160	53
a	5	1164	36
a	5	1188	39
a	5	1216	98
a	5	1218	70
a	5	1224	59
a	5	1256	15
a	5	1280	14
a	5	1282	32
a	5	1284	76
a	5	1285	35
a	5	1288	53
a	5	1290	6
a	5	1292	3
a	5	1314	25
a	5	1317	51
a	5	1353	78
a	5	1361	30
a	5	1364	23
a	5	1376	50
a	5	1408	39
a	5	1419	6
a	5	1420	59
a	5	1440	63
a	5	1536	47
a	5	1537	32
a	5	1544	16
a	5	1545	50
a	5	1548	56
a	5	1570	96
a	5	1588	69
a	5	1616	34
a	5	1793	66
a	5	1795	26
a	5	1832	81
a	5	1868	97
a	5	1924	100
a	6	0	72
a	6	1	56
a	6	4	5
a	6	5	60
a	6	7	76
a	6	8	78
a	6	9	55
a	6	11	76
a	6	12	74
a	6	13	90
a	6	14	99
a	6	17	30
a	6	34	11
a	6	37	28
a	6	40	80
a	6	48	18
a	6	55	18
a	6	64	34
a	6	65	17
a	6	68	19
a	6	72	35
a	6	73	95
a	6	75	48
a	6	80	55
a	6	85	99
a	6	89	68
a	6	97	82
a	6	104	44
a	6	105	100
a	6	136	12
a	6	144	15
a	6	161	39
a	6	172	6
a	6	177	31
a	6	256	36
a	6	257	82
a	6	260	57
a	6	268	75
a	6	270	10
a	6	272	32
a	6	277	19
a	6	304	94
a	6	320	40
a	6	328	31
a	6	388	36
a	6	389	6
a	6	512	52
a	6	519	31
a	6	524	52
a	6	537	74
a	6	547	62
a	6	552	57
a	6	584	20
a	6	608	68
a	6	612	62
a	6	640	78
a	6	682	45
a	6	781	32
a	6	901	63
a	6	1024	41
a	6	1025	82
a	6	1026	52
a	6	1027	75
a	6	1028	71
a	6	1029	29
a	6	1031	99
a	6	1032	17
a	6	1033	54
a	6	1036	80
a	6	1040	15
a	6	1052	49
a	6	1056	7
a	6	1057	99
a	6	1065	42
a	6	1070	23
a	6	1072	28
a	6	1088	20
a	6	1089	33
a	6	1090	94
a	6	1092	48
a	6	1094	90
a	6	1096	52
a	6	1101	74
a	6	1128	25
a	6	1131	19
a	6	1152	92
a	6	1157	12
a	6	1176	56
a	6	1232	98
a	6	1281	90
a	6	1288	41
a	6	1289	63
a	6	1292	80
a	6	1324	64
a	6	1352	46
a	6	1364	84
a	6	1408	40
a	6	1409	77
a	6	1412	22
a	6	1421	80
a	6	1481	52
a	6	1536	25
a	6	1544	12
a	6	1585	98
a	6	1646	50
a	6	1674	62
a	6	1697	55
a	6	1736	16
a	6	1824	33
a	6	2025	92
a	7	0	83
a	7	1	71
a	7	2	21
a	7	4	28
a	7	6	26
a	7	8	67
a	7	10	84
a	7	12	99
a	7	13	30
a	7	34	53
a	7	35	57
a	7	44	69
a	7	48	5
a	7	64	65
a	7	66	25
a	7	69	52
a	7	72	75
a	7	76	26
a	7	129	81
a	7	136	9
a	7	137	54
a	7	140	16
a	7	200	39
a	7	258	6
a	7	260	56
a	7	264	35
a	7	288	72
a	7	294	37
a	7	324	8
a	7	512	41
a	7	515	65
a	7	516	40
a	7	548	70
a	7	578	98
a	7	654	68
a	7	836	57
a	7	896	80
a	7	1024	15
a	7	1025	90
a	7	1026	92
a	7	1028	93
a	7	1032	65
a	7	1040	95
a	7	1042	79
a	7	1060	42
a	7	1065	14
a	7	1069	98
a	7	1082	61
a	7	1088	54
a	7	1090	49
a	7	1104	94
a	7	1126	58
a	7	1152	42
a	7	1154	62
a	7	1156	23
a	7	1280	34
a	7	1300	12
a	7	1316	80
a	7	1351	5
a	7	1442	43
a	7	1472	15
a	7	1536	98
a	7	1540	57
a	7	1544	9
a	7	1545	51
a	7	1568	31
a	7	1571	25
a	7	1572	16
a	7	1581	67
a	7	1624	9
a	7	1673	31
a	7	1924	52
a	8	0	88
a	8	1	53
a	8	2	52
a	8	3	24
a	8	4	96
a	8	5	32
a	8	6	35
a	8	7	43
a	8	9	19
a	8	10	33
a	8	11	56
a	8	12	12
a	8	13	8
a	8	14	6
a	8	15	73
a	8	16	24
a	8	17	24
a	8	18	96
a	8	19	56
a	8	20	46
a	8	21	70
a	8	22	63
a	8	23	73
a	8	24	38
a	8	28	39
a	8	30	32
a	8	32	22
a	8	33	72
a	8	34	72
a	8	35	45
a	8	36	17
a	8	37	98
a	8	38	48
a	8	39	11
a	8	40	4
a	8	41	1
a	8	43	43
a	8	44	86
a	8	46	92
a	8	48	57
a	8	49	51
a	8	56	62
a	8	57	82
a	8	64	52
a	8	65	75
a	8	66	12
a	8	67	81
a	8	68	1
a	8	69	13
a	8	70	39
a	8	71	38
a	8	73	35
a	8	74	96
a	8	75	28
a	8	76	92
a	8	78	39
a	8	80	17
a	8	84	67
a	8	96	61
a	8	97	50
a	8	98	13
a	8	100	63
a	8	101	48
a	8	102	23
a	8	107	84
a	8	112	32
a	8	114	31
a	8	115	94
a	8	116	52
a	8	124	24
a	8	128	44
a	8	129	36
a	8	130	77
a	8	131	81
a	8	132	26
a	8	133	50
a	8	135	88
a	8	136	100
a	8	140	87
a	8	144	28
a	8	148	78
a	8	150	4
a	8	160	99
a	8	161	93
a	8	162	74
a	8	165	1
a	8	166	52
a	8	169	65
a	8	172	53
a	8	192	67
a	8	196	76
a	8	208	34
a	8	210	69
a	8	225	56
a	8	226	46
a	8	246	63
a	8	256	84
a	8	257	8
a	8	258	16
a	8	259	10
a	8	260	54
a	8	261	14
a	8	262	53
a	8	264	19
a	8	265	1
a	8	267	36
a	8	268	6
a	8	269	97
a	8	272	57
a	8	274	66
a	8	276	55
a	8	278	10
a	8	288	31
a	8	289	81
a	8	290	91
a	8	291	22
a	8	292	50
a	8	293	70
a	8	294	39
a	8	295	44
a	8	297	88
a	8	301	24
a	8	306	7
a	8	308	95
a	8	309	44
a	8	312	94
a	8	321	14
a	8	322	57
a	8	328	16
a	8	336	96
a	8	348	13
a	8	353	17
a	8	356	10
a	8	358	68
a	8	361	65
a	8	369	87
a	8	380	72
a	8	384	36
a	8	385	84
a	8	386	14
a	8	387	17
a	8	396	27
a	8	400	64
a	8	404	90
a	8	408	96
a	8	418	29
a	8	419	34
a	8	424	50
a	8	438	99
a	8	452	11
a	8	456	62
a	8	481	43
a	8	512	44
a	8	513	66
a	8	514	64
a	8	515	29
a	8	516	75
a	8	517	2
a	8	519	11
a	8	520	89
a	8	522	57
a	8	524	18
a	8	525	76
a	8	528	41
a	8	535	71
a	8	544	19
a	8	545	49
a	8	551	64
a	8	552	17
a	8	553	30
a	8	576	18
a	8	577	9
a	8	578	68
a	8	580	77
a	8	589	87
a	8	608	57
a	8	613	6
a	8	626	68
a	8	641	51
a	8	642	98
a	8	644	53
a	8	646	76
a	8	658	49
a	8	672	39
a	8	673	56
a	8	705	21
a	8	722	26
a	8	738	93
a	8	768	89
a	8	772	49
a	8	773	50
a	8	776	17
a	8	780	66
a	8	784	32
a	8	802	66
a	8	817	59
a	8	822	53
a	8	833	77
a	8	837	93
a	8	876	9
a	8	928	9
a	8	932	88
a	8	1024	73
a	8	1025	13
a	8	1026	3
a	8	1027	30
a	8	1028	76
a	8	1029	2
a	8	1030	72
a	8	1031	54
a	8	1032	40
a	8	1033	42
a	8	1034	9
a	8	1035	69
a	8	1036	80
a	8	1037	79
a	8	1038	33
a	8	1039	13
a	8	1040	8
a	8	1041	63
a	8	1042	10
a	8	1043	89
a	8	1044	95
a	8	1046	66
a	8	1047	7
a	8	1049	56
a	8	1051	10
a	8	1052	14
a	8	1056	32
a	8	1057	71
a	8	1058	4
a	8	1059	95
a	8	1060	62
a	8	1061	88
a	8	1062	48
a	8	1064	86
a	8	1065	77
a	8	1066	44
a	8	1068	75
a	8	1070	26
a	8	1072	55
a	8	1073	7
a	8	1075	27
a	8	1078	81
a	8	1079	58
a	8	1088	11
a	8	1089	22
a	8	1090	88
a	8	1091	97
a	8	1092	66
a	8	1093	63
a	8	1094	10
a	8	1095	59
a	8	1096	60
a	8	1098	30
a	8	1100	11
a	8	1101	65
a	8	1104	12
a	8	1106	42
a	8	1109	64
a	8	1120	49
a	8	1121	45
a	8	1122	44
a	8	1123	61
a	8	1124	6
a	8	1128	37
a	8	1137	81
a	8	1152	73
a	8	1154	70
a	8	1155	33
a	8	1156	76
a	8	1157	5
a	8	1158	85
a	8	1164	48
a	8	1166	81
a	8	1171	39
a	8	1172	53
a	8	1178	68
a	8	1184	97
a	8	1185	93
a	8	1186	83
a	8	1189	4
a	8	1191	79
a	8	1197	91
a	8	1201	79
a	8	1216	77
a	8	1217	94
a	8	1218	62
a	8	1248	58
a	8	1258	51
a	8	1280	96
a	8	1281	29
a	8	1282	35
a	8	1283	92
a	8	1284	91
a	8	1285	59
a	8	1286	48
a	8	1288	6
a	8	1289	46
a	8	1290	46
a	8	1292	31
a	8	1296	88
a	8	1298	62
a	8	1310	18
a	8	1312	13
a	8	1313	59
a	8	1317	5
a	8	1318	34
a	8	1320	72
a	8	1322	26
a	8	1344	43
a	8	1348	4
a	8	1350	3
a	8	1352	84
a	8	1357	15
a	8	1376	58
a	8	1377	14
a	8	1379	39
a	8	1384	45
a	8	1396	71
a	8	1406	61
a	8	1408	25
a	8	1409	77
a	8	1411	54
a	8	1413	18
a	8	1424	86
a	8	1460	46
a	8	1472	51
a	8	1474	37
a	8	1479	69
a	8	1536	20
a	8	1537	68
a	8	1538	95
a	8	1540	16
a	8	1541	66
a	8	1542	90
a	8	1544	28
a	8	1546	93
a	8	1548	73
a	8	1549	36
a	8	1552	93
a	8	1564	15
a	8	1568	89
a	8	1569	26
a	8	1571	14
a	8	1572	92
a	8	1573	65
a	8	1574	50
a	8	1576	1
a	8	1579	32
a	8	1586	93
a	8	1587	63
a	8	1601	51
a	8	1602	49
a	8	1603	61
a	8	1611	75
a	8	1633	87
a	8	1634	85
a	8	1636	29
a	8	1639	31
a	8	1668	72
a	8	1709	29
a	8	1728	15
a	8	1738	24
a	8	1756	30
a	8	1792	75
a	8	1796	76
a	8	1797	80
a	8	1799	68
a	8	1800	98
a	8	1825	27
a	8	1828	73
a	8	1830	84
a	8	1833	85
a	8	1858	47
a	8	1892	49
a	8	1920	83
a	8	1921	81
a	8	1954	27
a	9	0	99
a	9	1	3
a	9	2	87
a	9	3	3
a	9	4	73
a	9	5	54
a	9	6	41
a	9	7	24
a	9	8	79
a	9	10	93
a	9	12	27
a	9	13	80
a	9	15	71
a	9	16	57
a	9	17	22
a	9	18	47
a	9	19	57
a	9	20	64
a	9	22	72
a	9	25	32
a	9	32	29
a	9	33	80
a	9	34	91
a	9	35	80
a	9	36	34
a	9	38	11
a	9	39	66
a	9	40	16
a	9	42	65
a	9	44	58
a	9	46	72
a	9	48	2
a	9	50	26
a	9	52	12
a	9	54	16
a	9	64	91
a	9	66	7
a	9	67	73
a	9	68	48
a	9	70	82
a	9	72	51
a	9	73	16
a	9	74	70
a	9	82	58
a	9	83	88
a	9	87	12
a	9	88	16
a	9	94	35
a	9	96	68
a	9	98	90
a	9	100	59
a	9	104	62
a	9	112	12
a	9	128	88
a	9	129	50
a	9	131	48
a	9	132	94
a	9	134	32
a	9	136	72
a	9	146	18
a	9	148	73
a	9	160	96
a	9	161	15
a	9	163	94
a	9	164	79
a	9	172	84
a	9	194	15
a	9	196	60
a	9	198	46
a	9	199	25
a	9	200	50
a	9	201	18
a	9	224	62
a	9	226	61
a	9	228	49
a	9	256	76
a	9	257	2
a	9	258	2
a	9	260	47
a	9	262	69
a	9	264	48
a	9	265	23
a	9	268	76
a	9	272	46
a	9	273	82
a	9	285	65
a	9	288	25
a	9	289	83
a	9	290	59
a	9	292	70
a	9	293	66
a	9	294	55
a	9	296	82
a	9	300	100
a	9	321	60
a	9	325	11
a	9	327	93
a	9	334	68
a	9	358	64
a	9	376	68
a	9	384	12
a	9	386	1
a	9	390	59
a	9	396	85
a	9	452	77
a	9	512	31
a	9	513	52
a	9	514	66
a	9	516	4
a	9	517	34
a	9	518	47
a	9	520	7
a	9	524	78
a	9	528	44
a	9	532	7
a	9	533	83
a	9	536	31
a	9	544	26
a	9	545	59
a	9	546	9
a	9	552	82
a	9	558	6
a	9	576	56
a	9	584	88
a	9	640	40
a	9	644	50
a	9	658	58
a	9	668	97
a	9	772	29
a	9	788	39
a	9	790	55
a	9	801	57
a	9	804	69
a	9	807	5
a	9	820	56
a	9	940	43
a	9	1024	83
a	9	1025	22
a	9	1026	46
a	9	1027	48
a	9	1028	98
a	9	1029	61
a	9	1030	48
a	9	1032	78
a	9	1033	34
a	9	1034	28
a	9	1036	88
a	9	1038	58
a	9	1040	90
a	9	1041	31
a	9	1042	95
a	9	1044	81
a	9	1045	49
a	9	1046	19
a	9	1052	69
a	9	1056	97
a	9	1057	33
a	9	1058	7
a	9	1060	56
a	9	1062	31
a	9	1064	70
a	9	1065	38
a	9	1068	100
a	9	1069	24
a	9	1070	85
a	9	1072	21
a	9	1077	15
a	9	1088	16
a	9	1089	57
a	9	1090	58
a	9	1092	17
a	9	1094	94
a	9	1096	26
a	9	1102	82
a	9	1112	15
a	9	1120	82
a	9	1128	75
a	9	1135	43
a	9	1152	71
a	9	1153	47
a	9	1154	99
a	9	1156	84
a	9	1157	47
a	9	1160	65
a	9	1168	32
a	9	1170	45
a	9	1190	15
a	9	1192	45
a	9	1193	28
a	9	1200	38
a	9	1222	68
a	9	1253	30
a	9	1280	25
a	9	1282	96
a	9	1284	55
a	9	1286	17
a	9	1288	71
a	9	1290	10
a	9	1292	13
a	9	1296	68
a	9	1312	35
a	9	1313	60
a	9	1316	64
a	9	1317	60
a	9	1318	5
a	9	1320	73
a	9	1325	78
a	9	1344	50
a	9	1346	22
a	9	1378	53
a	9	1408	21
a	9	1412	74
a	9	1414	7
a	9	1418	70
a	9	1536	22
a	9	1537	55
a	9	1538	63
a	9	1540	53
a	9	1545	85
a	9	1548	18
a	9	1588	91
a	9	1595	95
a	9	1602	73
a	9	1616	14
a	9	1634	62
a	9	1670	41
a	9	1800	96
a	9	1830	7
a	9	1831	43
a	9	1844	43
a	9	1862	58
a	9	1925	66
a	9	1928	8
a	9	1984	7
a	10	0	3
a	10	1	93
a	10	2	58
a	10	4	54
a	10	5	98
a	10	6	92
a	10	7	54
a	10	8	83
a	10	9	20
a	10	11	18
a	10	12	2
a	10	13	49
a	10	16	60
a	10	17	87
a	10	26	60
a	10	32	37
a	10	33	19
a	10	34	54
a	10	35	35
a	10	36	35
a	10	38	51
a	10	40	7
a	10	41	68
a	10	45	97
a	10	48	80
a	10	64	16
a	10	65	94
a	10	66	4
a	10	68	27
a	10	72	79
a	10	80	61
a	10	85	12
a	10	96	99
a	10	97	90
a	10	100	83
a	10	106	90
a	10	112	72
a	10	128	78
a	10	160	72
a	10	192	88
a	10	212	33
a	10	237	13
a	10	256	12
a	10	259	27
a	10	260	37
a	10	261	67
a	10	264	6
a	10	265	87
a	10	268	74
a	10	274	78
a	10	285	43
a	10	292	64
a	10	296	46
a	10	312	33
a	10	321	23
a	10	324	49
a	10	389	77
a	10	417	18
a	10	432	56
a	10	500	90
a	10	512	90
a	10	513	80
a	10	514	33
a	10	521	74
a	10	528	30
a	10	544	71
a	10	545	16
a	10	548	28
a	10	576	90
a	10	579	53
a	10	584	35
a	10	592	16
a	10	604	5
a	10	608	41
a	10	624	71
a	10	640	22
a	10	768	57
a	10	770	2
a	10	773	99
a	10	776	55
a	10	802	52
a	10	880	34
a	10	896	8
a	10	1024	33
a	10	1025	66
a	10	1026	23
a	10	1027	33
a	10	1028	8
a	10	1029	77
a	10	1032	10
a	10	1033	68
a	10	1036	4
a	10	1040	53
a	10	1045	10
a	10	1050	89
a	10	1056	61
a	10	1057	61
a	10	1060	4
a	10	1061	38
a	10	1064	52
a	10	1065	50
a	10	1068	33
a	10	1088	92
a	10	1089	44
a	10	1090	34
a	10	1092	43
a	10	1093	26
a	10	1096	29
a	10	1108	24
a	10	1121	35
a	10	1124	99
a	10	1128	20
a	10	1152	74
a	10	1158	86
a	10	1160	61
a	10	1167	67
a	10	1173	87
a	10	1196	74
a	10	1200	91
a	10	1280	82
a	10	1281	14
a	10	1283	72
a	10	1284	79
a	10	1286	34
a	10	1288	86
a	10	1292	84
a	10	1312	84
a	10	1316	65
a	10	1321	36
a	10	1345	49
a	10	1348	69
a	10	1350	67
a	10	1376	38
a	10	1440	33
a	10	1447	51
a	10	1452	75
a	10	1536	62
a	10	1537	75
a	10	1539	91
a	10	1542	57
a	10	1548	10
a	10	1552	47
a	10	1556	60
a	10	1569	22
a	10	1586	76
a	10	1600	85
a	10	1604	11
a	10	1611	8
a	10	1650	17
a	10	1680	23
a	10	1797	84
a	10	1824	72
a	10	1825	42
a	10	1845	72
a	11	0	72
a	11	1	41
a	11	2	95
a	11	3	17
a	11	4	63
a	11	6	75
a	11	9	48
a	11	12	81
a	11	14	68
a	11	18	48
a	11	20	80
a	11	33	75
a	11	36	7
a	11	37	9
a	11	44	83
a	11	45	84
a	11	48	90
a	11	56	88
a	11	60	51
a	11	64	22
a	11	65	19
a	11	68	97
a	11	70	11
a	11	77	69
a	11	129	69
a	11	144	3
a	11	160	96
a	11	192	7
a	11	196	53
a	11	256	9
a	11	258	95
a	11	261	33
a	11	276	80
a	11	280	32
a	11	288	47
a	11	292	24
a	11	320	30
a	11	322	42
a	11	356	7
a	11	386	97
a	11	512	36
a	11	514	51
a	11	516	67
a	11	520	49
a	11	548	84
a	11	560	75
a	11	671	75
a	11	772	100
a	11	774	57
a	11	808	88
a	11	1024	15
a	11	1025	12
a	11	1026	11
a	11	1028	42
a	11	1029	77
a	11	1030	60
a	11	1032	24
a	11	1033	84
a	11	1034	64
a	11	1036	37
a	11	1040	1
a	11	1056	85
a	11	1057	91
a	11	1059	61
a	11	1060	34
a	11	1062	27
a	11	1088	42
a	11	1090	30
a	11	1092	44
a	11	1094	74
a	11	1096	38
a	11	1097	17
a	11	1100	12
a	11	1108	12
a	11	1109	18
a	11	1140	80
a	11	1152	60
a	11	1164	92
a	11	1170	61
a	11	1280	41
a	11	1282	29
a	11	1284	65
a	11	1300	3
a	11	1319	8
a	11	1344	21
a	11	1348	16
a	11	1380	60
a	11	1508	35
a	11	1520	4
a	11	1528	56
a	11	1536	90
a	11	1569	56
a	11	1609	82
a	11	1632	84
a	11	1665	61
a	11	1666	18
a	11	1824	79
a	11	1898	91
a	12	0	15
a	12	1	91
a	12	2	89
a	12	4	80
a	12	5	14
a	12	6	41
a	12	7	81
a	12	8	76
a	12	30	55
a	12	32	100
a	12	33	36
a	12	34	48
a	12	35	81
a	12	36	44
a	12	37	21
a	12	39	69
a	12	40	81
a	12	41	36
a	12	46	32
a	12	48	39
a	12	49	22
a	12	64	58
a	12	66	12
a	12	68	38
a	12	72	12
a	12	73	11
a	12	75	12
a	12	76	91
a	12	77	89
a	12	88	17
a	12	100	99
a	12	101	98
a	12	102	32
a	12	106	71
a	12	115	42
a	12	120	59
a	12	128	26
a	12	129	93
a	12	130	99
a	12	132	3
a	12	133	97
a	12	142	73
a	12	144	7
a	12	148	51
a	12	161	90
a	12	164	33
a	12	165	50
a	12	168	3
a	12	256	46
a	12	257	26
a	12	261	78
a	12	262	92
a	12	264	45
a	12	268	76
a	12	288	57
a	12	292	26
a	12	297	32
a	12	321	87
a	12	340	96
a	12	352	14
a	12	353	35
a	12	385	58
a	12	387	49
a	12	512	35
a	12	514	56
a	12	544	98
a	12	552	99
a	12	581	7
a	12	585	45
a	12	593	17
a	12	673	61
a	12	770	91
a	12	772	64
a	12	778	2
a	12	801	23
a	12	805	10
a	12	826	62
a	12	832	84
a	12	913	47
a	12	1024	4
a	12	1025	31
a	12	1026	43
a	12	1027	87
a	12	1028	18
a	12	1029	92
a	12	1030	63
a	12	1032	54
a	12	1034	29
a	12	1035	52
a	12	1036	40
a	12	1038	98
a	12	1040	87
a	12	1041	47
a	12	1046	96
a	12	1056	61
a	12	1057	67
a	12	1058	19
a	12	1059	7
a	12	1060	51
a	12	1061	81
a	12	1064	25
a	12	1076	72
a	12	1089	3
a	12	1092	22
a	12	1093	72
a	12	1100	61
a	12	1122	92
a	12	1123	61
a	12	1129	16
a	12	1137	28
a	12	1169	46
a	12	1184	61
a	12	1256	99
a	12	1280	23
a	12	1282	44
a	12	1283	21
a	12	1292	74
a	12	1297	37
a	12	1347	96
a	12	1539	98
a	12	1541	6
a	12	1556	58
a	12	1568	69
a	12	1580	80
a	12	1582	21
a	12	1616	37
a	12	1632	41
a	12	1633	4
a	12	1634	17
a	12	1649	3
a	12	1708	11
a	12	1824	32
a	12	1921	69
a	12	1929	11
a	12	1987	38
a	13	0	55
a	13	1	5
a	13	2	56
a	13	3	79
a	13	4	30
a	13	6	88
a	13	8	83
a	13	11	19
a	13	14	75
a	13	16	77
a	13	28	5
a	13	32	93
a	13	34	33
a	13	35	53
a	13	36	43
a	13	40	14
a	13	53	97
a	13	80	24
a	13	96	36
a	13	98	22
a	13	100	52
a	13	104	33
a	13	112	39
a	13	128	66
a	13	135	65
a	13	138	11
a	13	142	58
a	13	210	83
a	13	227	40
a	13	256	97
a	13	257	2
a	13	258	50
a	13	262	26
a	13	272	80
a	13	292	68
a	13	352	40
a	13	522	11
a	13	545	99
a	13	546	83
a	13	552	87
a	13	556	22
a	13	590	27
a	13	648	31
a	13	658	97
a	13	770	83
a	13	1024	40
a	13	1026	9
a	13	1029	13
a	13	1032	3
a	13	1034	8
a	13	1036	72
a	13	1040	88
a	13	1041	23
a	13	1056	43
a	13	1057	19
a	13	1058	91
a	13	1059	86
a	13	1062	27
a	13	1064	84
a	13	1080	94
a	13	1088	81
a	13	1092	9
a	13	1096	33
a	13	1104	66
a	13	1120	16
a	13	1122	7
a	13	1152	45
